X,Y,ADDRTYPE,FATALITIES,INATTENTIONIND,INCDATE,YEAR,INJURIES,LIGHTCOND,PEDCOUNT,PEDCYLCOUNT,PEDROWNOTGRNT,PERSONCOUNT,ROADCOND,SERIOUSINJURIES,SEVERITYCODE,SEVERITYDESC,SPEEDING,UNDERINFL,VEHCOUNT,WEATHER,PEDORBIKECOUNT
-122.3167791,47.61097884,Block,0,,2011/08/02 00:00:00+00,2011,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3022335,47.59928129,Intersection,0,,2011/11/02 00:00:00+00,2011,1,Daylight,1,0,,3,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.2925803,47.6079762,Intersection,0,,2011/07/25 00:00:00+00,2011,1,Daylight,1,0,,2,Wet,1,2b,Serious Injury Collision,,0,1,Raining,1
-122.2903403,47.54841215,Block,0,,2011/11/28 00:00:00+00,2011,1,Dark - Street Lights On,1,0,,3,Wet,0,2,Injury Collision,,N,1,Overcast,1
-122.3290565,47.57980945,Intersection,0,,2011/02/13 00:00:00+00,2011,1,Dark - Street Lights On,1,0,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.35004,47.70144568,Intersection,0,,2011/12/13 00:00:00+00,2011,0,Dark - Street Lights On,0,1,,2,Wet,0,1,Property Damage Only Collision,,N,1,Raining,1
-122.3257027,47.65488891,Intersection,0,Y,2011/07/08 00:00:00+00,2011,2,Daylight,0,1,,3,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3341955,47.59031216,Intersection,0,,2011/10/04 00:00:00+00,2011,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,N,1,Overcast,1
-122.3443454,47.6197245,Block,0,,2011/04/29 00:00:00+00,2011,1,Dark - Street Lights On,1,0,,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3481953,47.72321838,Intersection,0,,2011/10/26 00:00:00+00,2011,2,Daylight,2,0,Y,3,Unknown,0,2,Injury Collision,,0,1,Unknown,2
-122.3342008,47.57981114,Intersection,0,,2011/10/08 00:00:00+00,2011,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.2903915,47.7155142,Block,0,,2011/08/22 00:00:00+00,2011,1,Daylight,1,0,,2,Wet,0,2,Injury Collision,,0,1,Overcast,1
-122.3102122,47.66641573,Block,0,,2011/11/18 00:00:00+00,2011,1,Dark - Street Lights On,1,0,Y,2,Wet,1,2b,Serious Injury Collision,Y,Y,1,Overcast,1
-122.3174511,47.66219804,Block,0,Y,2011/11/15 00:00:00+00,2011,1,Dusk,0,1,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3237728,47.59347649,Block,0,,2011/09/13 00:00:00+00,2011,1,Daylight,0,1,,3,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3554597,47.7059898,Block,0,,2011/04/30 00:00:00+00,2011,1,Dark - Street Lights On,1,0,,2,Dry,0,2,Injury Collision,,Y,1,Clear,1
-122.3141971,47.60268128,Intersection,0,,2011/06/25 00:00:00+00,2011,1,Dark - Street Lights On,1,0,,3,Dry,0,2,Injury Collision,,Y,1,Clear,1
-122.2907139,47.69020301,Intersection,0,,2011/12/22 00:00:00+00,2011,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3174234,47.66311774,Intersection,0,,2011/11/24 00:00:00+00,2011,1,Dark - Street Lights On,0,1,Y,2,Wet,0,2,Injury Collision,,N,1,Clear,1
-122.3290479,47.59193183,Block,0,,2011/01/10 00:00:00+00,2011,1,Dusk,1,0,,2,Dry,1,2b,Serious Injury Collision,,N,1,Clear,1
-122.3475681,47.62449513,Intersection,0,,2011/03/09 00:00:00+00,2011,1,Daylight,0,1,Y,2,Wet,0,2,Injury Collision,,N,1,Overcast,1
-122.3445014,47.68658255,Block,0,,2011/12/27 00:00:00+00,2011,2,Daylight,1,0,,2,Wet,1,2b,Serious Injury Collision,,N,1,Raining,1
-122.3177415,47.65985017,Intersection,0,,2011/12/12 00:00:00+00,2011,1,Dark - Street Lights On,1,0,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3819856,47.64939488,Block,0,,2011/06/27 00:00:00+00,2011,0,Daylight,1,0,,2,Dry,0,1,Property Damage Only Collision,,N,1,Clear,1
-122.3428202,47.610018,Block,0,,2011/05/01 00:00:00+00,2011,2,Daylight,2,0,Y,6,Dry,0,2,Injury Collision,Y,N,1,Clear,2
-122.2917569,47.71925899,Block,0,Y,2011/10/31 00:00:00+00,2011,1,Daylight,0,1,,2,Wet,0,2,Injury Collision,,N,1,Overcast,1
-122.3057183,47.65062656,Block,0,,2011/03/01 00:00:00+00,2011,1,Dark - Street Lights On,1,0,Y,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.2826199,47.54156277,Block,0,,2011/04/16 00:00:00+00,2011,1,Dark - Street Lights On,1,0,Y,2,Unknown,1,2b,Serious Injury Collision,,0,1,Unknown,1
-122.3814934,47.66613265,Block,0,,2011/07/30 00:00:00+00,2011,1,Daylight,0,1,,3,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3337187,47.66503572,Intersection,0,,2011/04/05 00:00:00+00,2011,1,Daylight,1,0,Y,2,Wet,0,2,Injury Collision,,N,1,Overcast,1
-122.3258827,47.64449322,Intersection,0,Y,2011/01/28 00:00:00+00,2011,1,Dark - Street Lights On,0,1,Y,3,Wet,0,2,Injury Collision,,N,1,Overcast,1
-122.328229,47.52462865,Intersection,0,,2011/08/18 00:00:00+00,2011,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3283557,47.63972747,Intersection,0,,2011/09/23 00:00:00+00,2011,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3234586,47.61853533,Intersection,0,,2011/08/30 00:00:00+00,2011,1,Daylight,1,0,Y,3,Dry,0,2,Injury Collision,,N,2,Clear,1
-122.3289131,47.61346582,Intersection,0,,2011/03/18 00:00:00+00,2011,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,N,1,Overcast,1
-122.3188738,47.62197703,Intersection,0,,2011/09/07 00:00:00+00,2011,1,Daylight,0,1,,4,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3368846,47.60875623,Intersection,0,,2011/11/18 00:00:00+00,2011,1,Dark - Street Lights On,1,0,Y,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3177227,47.66057875,Block,0,Y,2011/03/29 00:00:00+00,2011,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3234155,47.61523114,Intersection,0,,2011/01/22 00:00:00+00,2011,1,Dark - Street Lights On,1,0,Y,2,Wet,0,2,Injury Collision,,N,1,Overcast,1
-122.360695,47.67599645,Intersection,0,,2011/11/11 00:00:00+00,2011,1,Dawn,1,0,Y,2,Wet,0,2,Injury Collision,,N,1,Overcast,1
-122.3209367,47.62466033,Block,0,,2011/08/24 00:00:00+00,2011,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.270274,47.53695788,Intersection,0,,2011/06/25 00:00:00+00,2011,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3384495,47.60878866,Block,0,,2011/11/14 00:00:00+00,2011,1,Dawn,0,1,,2,Dry,0,2,Injury Collision,Y,N,1,Clear,1
-122.3279038,47.61523842,Intersection,0,,2011/10/27 00:00:00+00,2011,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3561067,47.61860457,Block,0,,2011/07/19 00:00:00+00,2011,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Overcast,1
-122.295319,47.71913381,Block,0,,2011/05/15 00:00:00+00,2011,1,Daylight,1,0,,10,Wet,0,2,Injury Collision,,N,1,Overcast,1
-122.3342137,47.55741244,Intersection,0,,2011/03/09 00:00:00+00,2011,1,Daylight,1,0,Y,2,Wet,0,2,Injury Collision,,N,1,Clear,1
-122.3131683,47.65979512,Intersection,0,,2011/11/10 00:00:00+00,2011,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3783024,47.6622071,Intersection,0,,2011/04/22 00:00:00+00,2011,1,Daylight,0,1,,3,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3458631,47.61299081,Block,0,,2011/04/11 00:00:00+00,2011,1,Daylight,0,1,Y,2,Dry,1,2b,Serious Injury Collision,,N,1,Clear,1
-122.3430526,47.6125019,Intersection,0,,2011/08/22 00:00:00+00,2011,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,0,1,Overcast,1
-122.3551649,47.51736038,Intersection,0,,2011/10/22 00:00:00+00,2011,1,Dark - Street Lights On,1,0,Y,5,Wet,0,2,Injury Collision,,N,1,Overcast,1
-122.3386346,47.62579577,Intersection,0,,2011/03/22 00:00:00+00,2011,1,Daylight,0,1,Y,2,Dry,1,2b,Serious Injury Collision,,N,1,Clear,1
-122.3604648,47.52738604,Block,0,,2011/04/26 00:00:00+00,2011,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Overcast,1
-122.3340608,47.61405656,Intersection,0,Y,2011/02/14 00:00:00+00,2011,1,Daylight,1,0,,2,Wet,1,2b,Serious Injury Collision,,N,1,Raining,1
-122.323765,47.61287265,Intersection,0,,2011/01/19 00:00:00+00,2011,1,Dawn,1,0,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3023818,47.62675926,Intersection,0,Y,2011/01/29 00:00:00+00,2011,1,Dark - Street Lights On,1,0,Y,2,Dry,1,2b,Serious Injury Collision,,N,1,Overcast,1
-122.3234155,47.61523114,Intersection,0,,2011/06/24 00:00:00+00,2011,1,Dark - Street Lights On,1,0,,3,Wet,0,2,Injury Collision,,Y,1,Raining,1
-122.2982297,47.71421241,Intersection,0,,2011/06/24 00:00:00+00,2011,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Overcast,1
-122.2940056,47.5729186,Intersection,0,,2011/03/10 00:00:00+00,2011,1,Daylight,1,0,Y,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.339091,47.60448768,Intersection,0,,2011/11/13 00:00:00+00,2011,1,Dark - Street Lights On,0,1,,1,Dry,0,2,Injury Collision,,N,0,Clear,1
-122.3128474,47.60804263,Intersection,0,,2011/06/24 00:00:00+00,2011,1,Daylight,0,1,,1,Wet,0,2,Injury Collision,,N,0,Raining,1
-122.3382462,47.61024514,Block,0,,2011/08/20 00:00:00+00,2011,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3027104,47.61294141,Intersection,0,,2011/07/10 00:00:00+00,2011,1,Dusk,1,0,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3446554,47.70179074,Block,0,,2011/11/27 00:00:00+00,2011,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3527922,47.62457274,Intersection,0,,2011/08/11 00:00:00+00,2011,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3338213,47.6185159,Block,0,,2011/08/21 00:00:00+00,2011,1,Daylight,0,1,,3,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.2780575,47.52611941,Intersection,0,,2011/07/25 00:00:00+00,2011,1,Daylight,0,1,,3,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3289693,47.66136335,Intersection,0,,2011/12/24 00:00:00+00,2011,1,Dark - Street Lights On,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Overcast,1
-122.3427326,47.64941987,Intersection,0,,2011/11/16 00:00:00+00,2011,1,Dark - Street Lights On,1,0,Y,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3127423,47.61852044,Intersection,0,Y,2011/01/24 00:00:00+00,2011,1,Daylight,1,0,,2,Wet,0,2,Injury Collision,,N,1,Overcast,1
-122.3262539,47.61773647,Intersection,0,,2011/01/20 00:00:00+00,2011,0,Unknown,0,1,Y,2,Wet,0,1,Property Damage Only Collision,,N,1,Raining,1
-122.3119795,47.6621728,Block,0,,2011/04/17 00:00:00+00,2011,1,Daylight,0,1,,3,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.330723,47.61849176,Intersection,0,,2011/05/26 00:00:00+00,2011,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,N,1,Overcast,1
-122.3037215,47.60801108,Intersection,0,,2011/03/23 00:00:00+00,2011,1,Dark - Street Lights On,0,1,Y,3,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3010586,47.59928512,Block,0,,2011/05/12 00:00:00+00,2011,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3297848,47.62082205,Block,0,,2011/01/21 00:00:00+00,2011,1,Dark - Street Lights On,1,0,,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3230671,47.62256802,Block,0,,2011/04/07 00:00:00+00,2011,1,Dark - Street Lights On,1,0,,2,Wet,0,2,Injury Collision,Y,N,1,Raining,1
-122.3375411,47.60779561,Block,0,,2011/09/22 00:00:00+00,2011,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,0,1,Overcast,1
-122.3819897,47.65033189,Intersection,0,,2011/04/08 00:00:00+00,2011,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3442742,47.63994985,Block,0,,2011/04/20 00:00:00+00,2011,1,Daylight,0,1,,1,Dry,0,2,Injury Collision,,N,0,Overcast,1
-122.3235781,47.72130257,Intersection,0,,2011/11/21 00:00:00+00,2011,1,Dark - Street Lights On,1,0,Y,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3633139,47.56472862,Intersection,0,,2011/05/24 00:00:00+00,2011,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3389037,47.60928514,Intersection,0,,2012/06/06 00:00:00+00,2012,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3387575,47.60413452,Block,0,,2012/04/26 00:00:00+00,2012,3,Daylight,0,1,,6,Dry,0,2,Injury Collision,,N,2,Clear,1
-122.3194655,47.61524514,Intersection,0,,2012/08/07 00:00:00+00,2012,0,Daylight,0,1,Y,2,Dry,0,1,Property Damage Only Collision,,N,1,Clear,1
-122.34507,47.73167415,Block,0,,2011/04/02 00:00:00+00,2011,1,Daylight,0,1,,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3553969,47.62545228,Intersection,0,,2011/06/14 00:00:00+00,2011,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3143244,47.65980896,Intersection,0,,2011/11/21 00:00:00+00,2011,0,Dark - Street Lights On,1,0,Y,2,Wet,0,1,Property Damage Only Collision,,N,1,Raining,1
-122.3353731,47.61213646,Intersection,0,,2012/03/28 00:00:00+00,2012,1,Dusk,1,0,Y,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3250007,47.61522188,Block,0,,2011/11/19 00:00:00+00,2011,1,Dark - Street Lights On,1,0,,3,Dry,0,2,Injury Collision,,Y,1,Overcast,1
-122.3840417,47.65583469,Block,0,,2011/06/21 00:00:00+00,2011,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3928437,47.52258737,Block,0,Y,2012/06/05 00:00:00+00,2012,0,Daylight,1,0,,4,Wet,0,1,Property Damage Only Collision,,N,1,Raining,1
-122.3349174,47.61163827,Block,0,,2011/06/11 00:00:00+00,2011,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3449769,47.72321155,Intersection,0,,2012/08/29 00:00:00+00,2012,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3288016,47.71589366,Intersection,0,,2011/03/09 00:00:00+00,2011,1,Dark - No Street Lights,0,1,Y,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3567027,47.62545416,Intersection,0,,2012/01/21 00:00:00+00,2012,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.300605,47.66626672,Intersection,0,,2012/10/22 00:00:00+00,2012,0,Daylight,0,1,Y,2,Dry,0,1,Property Damage Only Collision,,N,1,Clear,1
-122.3283173,47.59919591,Block,0,,2012/05/10 00:00:00+00,2012,1,Daylight,0,1,Y,6,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3029095,47.58454186,Intersection,0,,2011/04/26 00:00:00+00,2011,1,Dark - Street Lights On,1,0,,3,Dry,0,2,Injury Collision,,N,1,Overcast,1
-122.321737,47.59918458,Block,0,,2012/02/21 00:00:00+00,2012,1,Daylight,1,0,,3,Wet,0,2,Injury Collision,,Y,1,Overcast,1
-122.3156821,47.59919952,Block,0,,2012/01/13 00:00:00+00,2012,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3130342,47.66749016,Block,0,,2011/06/12 00:00:00+00,2011,0,Dusk,0,1,,2,Dry,0,1,Property Damage Only Collision,,N,1,Overcast,1
-122.3384557,47.62204124,Intersection,0,,2012/04/24 00:00:00+00,2012,0,Daylight,1,0,Y,2,Dry,0,1,Property Damage Only Collision,,N,1,Clear,1
-122.3290596,47.56964963,Intersection,0,,2012/10/05 00:00:00+00,2012,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3220991,47.64871064,Intersection,0,Y,2012/06/07 00:00:00+00,2012,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3154707,47.60619746,Intersection,0,,2011/12/09 00:00:00+00,2011,1,Dark - Street Lights On,0,1,Y,2,Dry,1,2b,Serious Injury Collision,,N,1,Clear,1
-122.3212753,47.65157827,Intersection,0,,2011/08/06 00:00:00+00,2011,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3257422,47.63631984,Block,0,,2012/08/21 00:00:00+00,2012,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3359089,47.59920774,Intersection,0,,2012/09/07 00:00:00+00,2012,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3258597,47.61521674,Block,0,Y,2012/09/14 00:00:00+00,2012,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3127662,47.61528704,Intersection,0,,2011/03/16 00:00:00+00,2011,1,Daylight,0,1,Y,3,Wet,0,2,Injury Collision,,N,1,Clear,1
-122.3768846,47.51748787,Intersection,0,,2012/09/27 00:00:00+00,2012,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3230849,47.69769042,Intersection,0,,2012/09/10 00:00:00+00,2012,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.2931937,47.72289907,Intersection,0,,2011/07/17 00:00:00+00,2011,1,Dusk,1,0,Y,2,Dry,1,2b,Serious Injury Collision,,Y,1,Clear,1
-122.3068485,47.69123617,Intersection,0,,2012/10/23 00:00:00+00,2012,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,N,1,Overcast,1
-122.3384463,47.62320916,Intersection,0,,2011/03/17 00:00:00+00,2011,2,Daylight,1,0,,4,Dry,0,2,Injury Collision,,N,2,Clear,1
-122.3270826,47.68139945,Block,0,,2012/10/03 00:00:00+00,2012,1,Daylight,0,1,Y,2,Dry,1,2b,Serious Injury Collision,,N,1,Clear,1
-122.3124641,47.65297596,Intersection,0,,2011/05/19 00:00:00+00,2011,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3114272,47.66126147,Block,0,,2012/08/28 00:00:00+00,2012,1,Unknown,1,0,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3131297,47.66126937,Intersection,0,,2012/01/24 00:00:00+00,2012,0,Dark - Street Lights On,1,0,Y,2,Wet,0,1,Property Damage Only Collision,,N,1,Raining,1
-122.3141619,47.60168876,Intersection,0,,2012/09/24 00:00:00+00,2012,1,Daylight,0,1,,2,,0,2,Injury Collision,,N,1,Clear,1
-122.3478132,47.6141441,Intersection,0,,2012/07/29 00:00:00+00,2012,1,Dark - Street Lights On,0,1,,3,Dry,0,2,Injury Collision,,Y,1,Clear,1
-122.3142858,47.66127698,Intersection,0,,2012/01/17 00:00:00+00,2012,1,Dawn,1,0,,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3142858,47.66127698,Intersection,0,,2012/10/24 00:00:00+00,2012,1,Dark - Street Lights On,1,0,Y,3,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.337592,47.61120737,Intersection,0,,2012/05/02 00:00:00+00,2012,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3172228,47.59918906,Intersection,0,,2012/12/27 00:00:00+00,2012,1,Dark - Street Lights On,1,0,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3168358,47.61410377,Intersection,0,Y,2012/02/28 00:00:00+00,2012,0,Dark - Street Lights On,0,1,,2,Wet,0,1,Property Damage Only Collision,,N,1,Raining,1
-122.3131157,47.66218058,Block,0,,2012/06/07 00:00:00+00,2012,0,Daylight,1,0,,2,Wet,0,1,Property Damage Only Collision,,N,1,Unknown,1
-122.3539806,47.6621407,Intersection,0,,2011/04/25 00:00:00+00,2011,1,Daylight,1,0,,3,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3172267,47.59749957,Intersection,0,,2012/11/28 00:00:00+00,2012,1,Dark - Street Lights On,0,1,Y,3,Dry,0,2,Injury Collision,,N,1,Overcast,1
-122.335574,47.6106779,Intersection,0,,2011/12/27 00:00:00+00,2011,1,Dark - Street Lights On,1,0,Y,3,Wet,0,2,Injury Collision,Y,Y,1,Raining,1
-122.3384754,47.61970548,Intersection,0,,2011/06/21 00:00:00+00,2011,1,Unknown,0,1,Y,2,Unknown,0,2,Injury Collision,,N,1,Unknown,1
-122.3168358,47.61410377,Intersection,0,,2011/02/12 00:00:00+00,2011,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3340608,47.61405656,Intersection,0,,2011/06/18 00:00:00+00,2011,1,Dark - Street Lights On,0,1,,3,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3423817,47.6208884,Intersection,1,,2011/07/28 00:00:00+00,2011,0,Daylight,0,1,Y,2,Dry,0,3,Fatality Collision,,N,1,Clear,1
-122.3258848,47.64384056,Block,0,,2012/06/01 00:00:00+00,2012,1,Daylight,0,1,,2,Dry,1,2b,Serious Injury Collision,,N,1,Overcast,1
-122.2699954,47.52165888,Block,0,,2011/03/22 00:00:00+00,2011,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3327144,47.60419712,Intersection,0,,2012/11/28 00:00:00+00,2012,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,N,1,Overcast,1
-122.3177801,47.65836929,Intersection,0,,2011/04/15 00:00:00+00,2011,2,Daylight,1,0,,6,Dry,0,2,Injury Collision,,N,2,Clear,1
-122.395373,47.66827123,Block,0,,2012/08/05 00:00:00+00,2012,1,Dusk,1,0,,3,Dry,0,2,Injury Collision,,Y,1,Clear,1
-122.3142101,47.66490848,Intersection,0,,2012/01/17 00:00:00+00,2012,1,Dark - Street Lights On,1,0,Y,2,Wet,0,2,Injury Collision,,N,1,Overcast,1
-122.3499484,47.65666292,Intersection,0,Y,2012/02/09 00:00:00+00,2012,1,Dark - Street Lights Off,0,1,Y,3,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3659125,47.5173632,Intersection,0,Y,2012/08/20 00:00:00+00,2012,1,Daylight,0,1,Y,2,Dry,1,2b,Serious Injury Collision,,N,1,Clear,1
-122.2954805,47.72289977,Block,0,,2011/06/23 00:00:00+00,2011,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Overcast,1
-122.3353731,47.61213646,Intersection,0,,2012/03/21 00:00:00+00,2012,0,Daylight,1,0,,2,Dry,0,1,Property Damage Only Collision,,N,1,Clear,1
-122.3245856,47.60956945,Block,0,,2011/12/19 00:00:00+00,2011,1,Dark - Street Lights On,1,0,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3387015,47.61074295,Intersection,0,,2012/03/18 00:00:00+00,2012,1,Daylight,1,0,,2,Wet,0,2,Injury Collision,,1,1,Raining,1
-122.3338988,47.60172188,Intersection,0,,2012/08/22 00:00:00+00,2012,1,Dark - Street Lights On,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3499054,47.65414026,Intersection,0,,2011/10/24 00:00:00+00,2011,1,Daylight,1,0,Y,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3119263,47.6752744,Block,0,,2011/01/31 00:00:00+00,2011,1,Daylight,0,1,,2,Dry,1,2b,Serious Injury Collision,,N,1,Clear,1
-122.3762111,47.67235967,Intersection,0,,2012/02/03 00:00:00+00,2012,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3391053,47.60782816,Intersection,0,,2012/03/15 00:00:00+00,2012,1,Dark - Street Lights On,1,0,Y,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3448137,47.71231922,Intersection,0,Y,2012/08/03 00:00:00+00,2012,1,Daylight,1,0,Y,2,Dry,1,2b,Serious Injury Collision,,N,1,Clear,1
-122.314133,47.60001091,Intersection,0,,2012/07/03 00:00:00+00,2012,1,Daylight,0,1,Y,3,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.2999923,47.7112321,Block,0,,2012/06/05 00:00:00+00,2012,2,Daylight,2,0,,3,Wet,0,2,Injury Collision,,N,1,Raining,2
-122.3277575,47.66135728,Block,0,,2012/10/16 00:00:00+00,2012,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Overcast,1
-122.3238345,47.60791098,Intersection,0,,2011/06/01 00:00:00+00,2011,1,Daylight,1,0,Y,2,Wet,1,2b,Serious Injury Collision,,N,1,Overcast,1
-122.376338,47.55014223,Intersection,0,,2012/12/17 00:00:00+00,2012,0,Dark - Street Lights On,2,0,Y,3,Dry,0,1,Property Damage Only Collision,,N,1,Overcast,2
-122.3789289,47.68321737,Intersection,0,,2012/05/15 00:00:00+00,2012,1,Daylight,0,1,,3,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3168792,47.70855484,Block,0,,2012/05/22 00:00:00+00,2012,1,Dark - Street Lights On,1,0,,2,Wet,0,2,Injury Collision,,Y,1,Raining,1
-122.3333889,47.52679399,Block,0,,2012/07/06 00:00:00+00,2012,1,Daylight,0,1,,3,Dry,1,2b,Serious Injury Collision,,N,1,Clear,1
-122.3234155,47.61523114,Intersection,0,,2011/06/04 00:00:00+00,2011,1,Dark - Street Lights On,0,1,,1,Dry,0,2,Injury Collision,Y,N,0,Clear,1
-122.3224587,47.59583117,Intersection,0,,2012/01/26 00:00:00+00,2012,1,Dark - Street Lights On,0,1,Y,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.2699975,47.52141079,Intersection,0,,2012/02/03 00:00:00+00,2012,1,Daylight,1,0,Y,2,Dry,1,2b,Serious Injury Collision,,Y,1,Clear,1
-122.3561757,47.651245,Block,0,,2012/11/08 00:00:00+00,2012,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3320622,47.60348389,Intersection,0,,2012/01/04 00:00:00+00,2012,1,Daylight,1,0,Y,2,Wet,0,2,Injury Collision,,N,1,Raining,1
